001460244363600000065	000460244363600001429
001460244363600000065	000460244363600001447
001460244363600000065	000460244363600001438
001460244363600000065	000460244363600001465
001460244363600000065	000460244363600001456
001460244363600000065	000460244363600001483
001460244363600000065	000460244363600001492
001460244363600000065	000460244363600001474
001460244363600000065	000460244363600001508
001460244363600000065	000460244363610001400
001460244363600000065	000460244363600001526
001460244363600000065	000460244363610001419
001460244363600000065	000460244363600001535
001460244363600000065	000460244363610001428
001460244363600000065	000460244363610001437
001460244363600000065	000460244363600001544
001460244363600000065	000460244363600001553
001460244363600000065	000460244363610001446
001460244363600000065	000460244363600001562
001460244363600000065	000460244363610001455
001460244363600000065	000460244363600001571
001460244363600000065	000460244363610001464
001460244363600000065	000460244363600001580
001460244363600000065	000460244363600001599
001460244363600000065	000460244363600001605
001460244363600000065	000460244363610001473
001460244363600000065	000460244363600001614
001460244363600000065	000460244363600001623
001460244363600000065	000460244363610001482
001460244363600000065	000460244363600001632
001460244363600000065	000460244363610001491
001460244363600000065	000460244363600001641
001460244363600000065	000460244363610001507
001460244363600000065	000460244363600001650
001460244363600000065	000460244363610001516
001460244363600000065	000460244363600001669
001460244363600000065	000460244363600001696
001460244363600000065	000460244363600001517
001460244363600000065	000460244363600001687
001460244363600000065	000460244363610001525
001460244363600000065	000460244363600001702
001460244363600000065	000460244363600001678
001460244363600000065	000460244363600001711
001460244363600000065	000460244363610001534
001460244363600000074	000460244363600001720
001460244363600000074	000460244363600001739
001460244363600000074	000460244363600001748
001460244363600000074	000460244363600001757
001460244363600000074	000460244363610001543
001460244363600000074	000460244363610001552
001460244363600000074	000460244363610001561
001460244363600000074	000460244363610001570
001460244363600000074	000460244363610001589
001460244363600000074	000460244363610001598
001460244363600000074	000460244363610001622
001460244363600000074	000460244363600001784
001460244363600000074	000460244363600001775
001460244363600000074	000460244363600001766
001460244363600000074	000460244363610001604
001460244363600000074	000460244363610001613
001460244363600000074	000460244363610001631
001460244363600000074	000460244363610001640
001460244363600000074	000460244363610001659
001460244363600000074	000460244363600001793
001460244363600000074	000460244363600001827
001460244363600000074	000460244363600001809
001460244363600000074	000460244363600001818
001460244363600000074	000460244363600001836
001460244363600000074	000460244363610001668
001460244363600000074	000460244363610001677
001460244363600000074	000460244363610001686
001460244363600000074	000460244363600001845
001460244363600000074	000460244363600001854
001460244363600000074	000460244363600001863
001460244363600000074	000460244363600001906
001460244363600000074	000460244363600001890
001460244363600000074	000460244363600001881
001460244363600000074	000460244363600001872
001460244363600000074	000460244363610001695
001460244363600000074	000460244363610001701
001460244363600000074	000460244363610001710
001460244363600000074	000460244363610001738
001460244363600000074	000460244363610001729
001460244363600000074	000460244363600001915
001460244363600000074	000460244363600001924
001460244363600000074	000460244363600001933
001460244363600000074	000460244363600001942
001460244363600000074	000460244363610001747
001460244363600000074	000460244363610001756
001460244363600000074	000460244363610001765
001460244363600000074	000460244363610001774
001460244363600000074	000460244363610001783
001460244363600000074	000460244363610001792
001460244363600000074	000460244363610001808
001460244363600000074	000460244363600001951
001460244363600000074	000460244363600001960
001460244363600000074	000460244363600001979
001460244363600000074	000460244363600001988
001460244363600000083	000460244363600002279
001460244363600000083	000460244363610002038
001460244363600000083	000460244363600002260
001460244363600000083	000460244363600002242
001460244363600000083	000460244363610002029
001460244363600000083	000460244363600002251
001460244363600000083	000460244363610002010
001460244363600000083	000460244363610002047
001460244363600000083	000460244363600002288
001460244363600000083	000460244363610001978
001460244363600000083	000460244363610001996
001460244363600000083	000460244363610002001
001460244363600000083	000460244363600002233
001460244363600000083	000460244363610001987
001460244363600000083	000460244363600002224
001460244363600000083	000460244363610001969
001460244363600000083	000460244363600002206
001460244363600000083	000460244363600002215
001460244363600000083	000460244363610001923
001460244363600000083	000460244363600002172
001460244363600000083	000460244363610001941
001460244363600000083	000460244363600002190
001460244363600000083	000460244363600002181
001460244363600000083	000460244363610001950
001460244363600000083	000460244363610001932
001460244363600000083	000460244363600002163
001460244363600000083	000460244363600002154
001460244363600000083	000460244363610001880
001460244363600000083	000460244363600002109
001460244363600000083	000460244363600002118
001460244363600000083	000460244363610001905
001460244363600000083	000460244363600002145
001460244363600000083	000460244363610001914
001460244363600000083	000460244363600002136
001460244363600000083	000460244363600002127
001460244363600000083	000460244363610001899
001460244363600000083	000460244363600002075
001460244363600000083	000460244363600002057
001460244363600000083	000460244363610001853
001460244363600000083	000460244363610001844
001460244363600000083	000460244363600002066
001460244363600000083	000460244363610001871
001460244363600000083	000460244363600002093
001460244363600000083	000460244363600002084
001460244363600000083	000460244363610001862
001460244363600000083	000460244363600001997
001460244363600000083	000460244363600002002
001460244363600000083	000460244363600002011
001460244363600000083	000460244363610001835
001460244363600000083	000460244363600002039
001460244363600000083	000460244363600002048
001460244363600000083	000460244363600002020
001460244363600000083	000460244363610001826
001460244363600000083	000460244363610001817
001460244363600000092	000460244363600002297
001460244363600000092	000460244363610002056
001460244363600000092	000460244363610002074
001460244363600000092	000460244363600002321
001460244363600000092	000460244363600002330
001460244363600000092	000460244363610002083
001460244363600000092	000460244363600002312
001460244363600000092	000460244363600002303
001460244363600000092	000460244363610002065
001460244363600000092	000460244363610002117
001460244363600000092	000460244363600002358
001460244363600000092	000460244363600002349
001460244363600000092	000460244363610002092
001460244363600000092	000460244363610002108
001460244363600000092	000460244363600002367
001460244363600000092	000460244363610002126
001460244363600000092	000460244363600002385
001460244363600000092	000460244363600002376
001460244363600000092	000460244363600002428
001460244363600000092	000460244363610002162
001460244363600000092	000460244363610002153
001460244363600000092	000460244363610002135
001460244363600000092	000460244363610002144
001460244363600000092	000460244363600002394
001460244363600000092	000460244363600002400
001460244363600000092	000460244363600002419
001460244363600000092	000460244363600002437
001460244363600000092	000460244363610002199
001460244363600000092	000460244363610002180
001460244363600000092	000460244363610002171
001460244363600000092	000460244363610002205
001460244363600000092	000460244363610002223
001460244363600000092	000460244363610002250
001460244363600000092	000460244363610002241
001460244363600000092	000460244363610002232
001460244363600000092	000460244363610002214
001460244363600000092	000460244363610002296
001460244363600000092	000460244363610002287
001460244363600000092	000460244363610002278
001460244363600000092	000460244363610002269
001460244363600000092	000460244363600002455
001460244363600000092	000460244363600002446
001460244363600000092	000460244363600002464
001460244363600000092	000460244363600002473
001460244363600000092	000460244363600002482
001460244363600000092	000460244363610002320
001460244363600000092	000460244363610002339
001460244363600000092	000460244363600002534
001460244363600000092	000460244363600002525
001460244363600000092	000460244363610002311
001460244363600000092	000460244363600002491
001460244363600000092	000460244363610002302
001460244363600000092	000460244363600002507
001460244363600000092	000460244363600002516
001460244363600000108	000460244363610002357
001460244363600000108	000460244363610002366
001460244363600000108	000460244363600002598
001460244363600000108	000460244363610002375
001460244363600000108	000460244363600002552
001460244363600000108	000460244363600002570
001460244363600000108	000460244363600002561
001460244363600000108	000460244363600002543
001460244363600000108	000460244363610002348
001460244363600000108	000460244363600002613
001460244363600000108	000460244363610002393
001460244363600000108	000460244363600002589
001460244363600000108	000460244363610002384
001460244363600000108	000460244363600002604
001460244363600000108	000460244363600002622
001460244363600000108	000460244363600002631
001460244363600000108	000460244363610002418
001460244363600000108	000460244363610002409
001460244363600000108	000460244363600002640
001460244363600000108	000460244363600002659
001460244363600000108	000460244363600002668
001460244363600000108	000460244363600002686
001460244363600000108	000460244363600002677
001460244363600000108	000460244363610002454
001460244363600000108	000460244363610002445
001460244363600000108	000460244363610002436
001460244363600000108	000460244363610002427
001460244363600000108	000460244363610002533
001460244363600000108	000460244363610002515
001460244363600000108	000460244363610002506
001460244363600000108	000460244363610002472
001460244363600000108	000460244363610002463
001460244363600000108	000460244363610002490
001460244363600000108	000460244363610002481
001460244363600000108	000460244363610002524
001460244363600000108	000460244363600002701
001460244363600000108	000460244363600002738
001460244363600000108	000460244363610002560
001460244363600000108	000460244363600002747
001460244363600000108	000460244363610002579
001460244363600000108	000460244363600002756
001460244363600000108	000460244363600002729
001460244363600000108	000460244363610002542
001460244363600000108	000460244363610002551
001460244363600000108	000460244363600002710
001460244363600000108	000460244363610002612
001460244363600000108	000460244363610002603
001460244363600000108	000460244363600002774
001460244363600000108	000460244363600002695
001460244363600000108	000460244363610002588
001460244363600000108	000460244363600002765
001460244363600000108	000460244363610002597
001460244363600000108	000460244363600002783
001460244363600000108	000460244363610002621
001460244363600000117	000460244363610002658
001460244363600000117	000460244363610002667
001460244363600000117	000460244363610002685
001460244363600000117	000460244363600002817
001460244363600000117	000460244363610002649
001460244363600000117	000460244363610002630
001460244363600000117	000460244363600002792
001460244363600000117	000460244363600002808
001460244363600000117	000460244363600002826
001460244363600000117	000460244363600002862
001460244363600000117	000460244363600002853
001460244363600000117	000460244363600002844
001460244363600000117	000460244363610002676
001460244363600000117	000460244363600002835
001460244363600000117	000460244363610002700
001460244363600000117	000460244363600002880
001460244363600000117	000460244363610002694
001460244363600000117	000460244363600002871
001460244363600000117	000460244363600002899
001460244363600000117	000460244363600002905
001460244363600000117	000460244363610002737
001460244363600000117	000460244363610002755
001460244363600000117	000460244363610002764
001460244363600000117	000460244363600002923
001460244363600000117	000460244363610002746
001460244363600000117	000460244363610002728
001460244363600000117	000460244363610002719
001460244363600000117	000460244363610002773
001460244363600000117	000460244363600002932
001460244363600000117	000460244363600002914
001460244363600000117	000460244363600002941
001460244363600000117	000460244363610002791
001460244363600000117	000460244363600002969
001460244363600000117	000460244363610002807
001460244363600000117	000460244363600002950
001460244363600000117	000460244363610002782
001460244363600000117	000460244363600002978
001460244363600000117	000460244363600002987
001460244363600000117	000460244363600002996
001460244363600000117	000460244363610002852
001460244363600000117	000460244363600003001
001460244363600000117	000460244363610002834
001460244363600000117	000460244363610002843
001460244363600000117	000460244363610002816
001460244363600000117	000460244363610002825
001460244363600000117	000460244363600003047
001460244363600000117	000460244363600003056
